algeria,d&d_mind_flayer,attack_role,capatain.america@avengers.com
algeria,d&d_mind_flayer,defense_role,capatain.america@avengers.com
algeria,d&d_mind_flayer,healing_role,capatain.america@avengers.com
algeria,d&d_vampire,attack_role,capatain.america@avengers.com
algeria,d&d_vampire,defense_role,capatain.america@avengers.com
algeria,d&d_vampire,healing_role,capatain.america@avengers.com
algeria,d&d_red_dragon,attack_role,capatain.america@avengers.com
algeria,d&d_red_dragon,defense_role,capatain.america@avengers.com
algeria,d&d_red_dragon,healing_role,capatain.america@avengers.com
algeria,d&d_hill_giant,attack_role,hawkeye@avengers.com
algeria,d&d_hill_giant,defense_role,hawkeye@avengers.com
algeria,d&d_hill_giant,healing_role,hawkeye@avengers.com
algeria,d&d_treant,attack_role,hawkeye@avengers.com
algeria,d&d_treant,defense_role,hawkeye@avengers.com
algeria,d&d_treant,healing_role,hawkeye@avengers.com
algeria,d&d_werewolf,attack_role,capatain.america@avengers.com
algeria,d&d_werewolf,defense_role,capatain.america@avengers.com
algeria,d&d_werewolf,healing_role,capatain.america@avengers.com
algeria,d&d_yuan-ti,attack_role,capatain.america@avengers.com
algeria,d&d_yuan-ti,defense_role,capatain.america@avengers.com
algeria,d&d_yuan-ti,healing_role,capatain.america@avengers.com
Country_Code,Invader_Species,Role,Email
algeria,d&d_beholder,attack_role,hercules@avengers.com
algeria,d&d_beholder,defense_role,hercules@avengers.com
algeria,d&d_beholder,healing_role,agent.venom@avengers.com
algeria,d&d_devil,attack_role,ant.man@avengers.com
algeria,d&d_devil,defense_role,ant.man@avengers.com
algeria,d&d_devil,healing_role,batman@dc-world.com@avengers.com
algeria,d&d_lich,attack_role,hulk@avengers.com
algeria,d&d_lich,defense_role,hulk@avengers.com
algeria,d&d_lich,healing_role,hulk@avengers.com
algeria,d&d_mind_flayer,attack_role,hercules@avengers.com
algeria,d&d_mind_flayer,defense_role,hercules@avengers.com
algeria,d&d_mind_flayer,healing_role,havok@avengers.com
algeria,d&d_vampire,attack_role,hercules@avengers.com
algeria,d&d_vampire,defense_role,hercules@avengers.com
algeria,d&d_vampire,healing_role,sunspot@avengers.com
algeria,d&d_red_dragon,attack_role,hercules@avengers.com
algeria,d&d_red_dragon,defense_role,hercules@avengers.com
algeria,d&d_red_dragon,healing_role,smasher@avengers.com
algeria,d&d_hill_giant,attack_role,hawkeye@avengers.com
algeria,d&d_hill_giant,defense_role,hawkeye@avengers.com
algeria,d&d_hill_giant,healing_role,hawkeye@avengers.com
algeria,d&d_treant,attack_role,hawkeye@avengers.com
algeria,d&d_treant,defense_role,hawkeye@avengers.com
algeria,d&d_treant,healing_role,hawkeye@avengers.com
algeria,d&d_werewolf,attack_role,hercules@avengers.com
algeria,d&d_werewolf,defense_role,hercules@avengers.com
algeria,d&d_werewolf,healing_role,rogue@avengers.com
algeria,d&d_yuan-ti,attack_role,hercules@avengers.com
algeria,d&d_yuan-ti,defense_role,hercules@avengers.com
algeria,d&d_yuan-ti,healing_role,abyss@avengers.com
Country_Code,Invader_Species,Role,Email
andorra,aliens,attack_role,iron.man@avengers.com
andorra,predators,attack_role,thor@avengers.com
andorra,d&d_beholder,attack_role,wasp@avengers.com
andorra,d&d_beholder,defense_role,wasp@avengers.com
andorra,d&d_beholder,healing_role,wasp@avengers.com
andorra,d&d_devil,attack_role,ant.man@avengers.com
andorra,d&d_devil,defense_role,ant.man@avengers.com
andorra,d&d_devil,healing_role,batman@dc-world.com@avengers.com
andorra,d&d_lich,attack_role,hulk@avengers.com
andorra,d&d_lich,defense_role,hulk@avengers.com
andorra,d&d_lich,healing_role,hulk@avengers.com
andorra,d&d_mind_flayer,attack_role,capatain.america@avengers.com
andorra,d&d_mind_flayer,defense_role,capatain.america@avengers.com
andorra,d&d_mind_flayer,healing_role,capatain.america@avengers.com
andorra,d&d_vampire,attack_role,capatain.america@avengers.com
andorra,d&d_vampire,defense_role,capatain.america@avengers.com
andorra,d&d_vampire,healing_role,capatain.america@avengers.com
andorra,d&d_red_dragon,attack_role,capatain.america@avengers.com
andorra,d&d_red_dragon,defense_role,capatain.america@avengers.com
andorra,d&d_red_dragon,healing_role,capatain.america@avengers.com
andorra,d&d_hill_giant,attack_role,hawkeye@avengers.com
andorra,d&d_hill_giant,defense_role,hawkeye@avengers.com
andorra,d&d_hill_giant,healing_role,hawkeye@avengers.com
andorra,d&d_treant,attack_role,hawkeye@avengers.com
andorra,d&d_treant,defense_role,hawkeye@avengers.com
andorra,d&d_treant,healing_role,hawkeye@avengers.com
andorra,d&d_werewolf,attack_role,capatain.america@avengers.com
andorra,d&d_werewolf,defense_role,capatain.america@avengers.com
andorra,d&d_werewolf,healing_role,capatain.america@avengers.com
andorra,d&d_yuan-ti,attack_role,capatain.america@avengers.com
andorra,d&d_yuan-ti,defense_role,capatain.america@avengers.com
andorra,d&d_yuan-ti,healing_role,capatain.america@avengers.com
Country_Code,Invader_Species,Role,Email
andorra,aliens,attack_role,iron.man@avengers.com
andorra,predators,attack_role,thor@avengers.com
andorra,d&d_beholder,attack_role,wasp@avengers.com
andorra,d&d_beholder,defense_role,wasp@avengers.com
andorra,d&d_beholder,healing_role,wasp@avengers.com
andorra,d&d_devil,attack_role,ant.man@avengers.com
andorra,d&d_devil,defense_role,ant.man@avengers.com
andorra,d&d_devil,healing_role,batman@dc-world.com@avengers.com
andorra,d&d_lich,attack_role,hulk@avengers.com
andorra,d&d_lich,defense_role,hulk@avengers.com
andorra,d&d_lich,healing_role,hulk@avengers.com
andorra,d&d_mind_flayer,attack_role,capatain.america@avengers.com
andorra,d&d_mind_flayer,defense_role,capatain.america@avengers.com
andorra,d&d_mind_flayer,healing_role,capatain.america@avengers.com
andorra,d&d_vampire,attack_role,capatain.america@avengers.com
andorra,d&d_vampire,defense_role,capatain.america@avengers.com
andorra,d&d_vampire,healing_role,capatain.america@avengers.com
andorra,d&d_red_dragon,attack_role,capatain.america@avengers.com
andorra,d&d_red_dragon,defense_role,capatain.america@avengers.com
andorra,d&d_red_dragon,healing_role,capatain.america@avengers.com
andorra,d&d_hill_giant,attack_role,hawkeye@avengers.com
andorra,d&d_hill_giant,defense_role,hawkeye@avengers.com
andorra,d&d_hill_giant,healing_role,hawkeye@avengers.com
andorra,d&d_treant,attack_role,hawkeye@avengers.com
andorra,d&d_treant,defense_role,hawkeye@avengers.com
andorra,d&d_treant,healing_role,hawkeye@avengers.com
andorra,d&d_werewolf,attack_role,capatain.america@avengers.com
andorra,d&d_werewolf,defense_role,capatain.america@avengers.com
andorra,d&d_werewolf,healing_role,capatain.america@avengers.com
andorra,d&d_yuan-ti,attack_role,capatain.america@avengers.com
andorra,d&d_yuan-ti,defense_role,capatain.america@avengers.com
andorra,d&d_yuan-ti,healing_role,capatain.america@avengers.com
Country_Code,Invader_Species,Role,Email
andorra,aliens,attack_role,iron.man@avengers.com
andorra,predators,attack_role,thor@avengers.com
andorra,d&d_beholder,attack_role,wasp@avengers.com
andorra,d&d_beholder,defense_role,wasp@avengers.com
andorra,d&d_beholder,healing_role,wasp@avengers.com
andorra,d&d_devil,attack_role,ant.man@avengers.com
andorra,d&d_devil,defense_role,ant.man@avengers.com
andorra,d&d_devil,healing_role,batman@dc-world.com@avengers.com
andorra,d&d_lich,attack_role,hulk@avengers.com
andorra,d&d_lich,defense_role,hulk@avengers.com
andorra,d&d_lich,healing_role,hulk@avengers.com
andorra,d&d_mind_flayer,attack_role,capatain.america@avengers.com
andorra,d&d_mind_flayer,defense_role,capatain.america@avengers.com
andorra,d&d_mind_flayer,healing_role,capatain.america@avengers.com
andorra,d&d_vampire,attack_role,capatain.america@avengers.com
andorra,d&d_vampire,defense_role,capatain.america@avengers.com
andorra,d&d_vampire,healing_role,capatain.america@avengers.com
andorra,d&d_red_dragon,attack_role,capatain.america@avengers.com
andorra,d&d_red_dragon,defense_role,capatain.america@avengers.com
andorra,d&d_red_dragon,healing_role,capatain.america@avengers.com
andorra,d&d_hill_giant,attack_role,hawkeye@avengers.com
andorra,d&d_hill_giant,defense_role,hawkeye@avengers.com
andorra,d&d_hill_giant,healing_role,hawkeye@avengers.com
andorra,d&d_treant,attack_role,hawkeye@avengers.com
andorra,d&d_treant,defense_role,hawkeye@avengers.com
andorra,d&d_treant,healing_role,hawkeye@avengers.com
andorra,d&d_werewolf,attack_role,capatain.america@avengers.com
andorra,d&d_werewolf,defense_role,capatain.america@avengers.com
andorra,d&d_werewolf,healing_role,capatain.america@avengers.com
andorra,d&d_yuan-ti,attack_role,capatain.america@avengers.com
andorra,d&d_yuan-ti,defense_role,capatain.america@avengers.com
andorra,d&d_yuan-ti,healing_role,capatain.america@avengers.com
Country_Code,Invader_Species,Role,Email
angola,aliens,attack_role,iron.man@avengers.com
angola,predators,attack_role,thor@avengers.com
angola,d&d_beholder,attack_role,wasp@avengers.com
angola,d&d_beholder,defense_role,wasp@avengers.com
angola,d&d_beholder,healing_role,wasp@avengers.com
angola,d&d_devil,attack_role,ant.man@avengers.com
angola,d&d_devil,defense_role,ant.man@avengers.com
angola,d&d_devil,healing_role,batman@dc-world.com@avengers.com
angola,d&d_lich,attack_role,hulk@avengers.com
angola,d&d_lich,defense_role,hulk@avengers.com
angola,d&d_lich,healing_role,hulk@avengers.com
angola,d&d_mind_flayer,attack_role,capatain.america@avengers.com
angola,d&d_mind_flayer,defense_role,capatain.america@avengers.com
angola,d&d_mind_flayer,healing_role,capatain.america@avengers.com
angola,d&d_vampire,attack_role,capatain.america@avengers.com
angola,d&d_vampire,defense_role,capatain.america@avengers.com
angola,d&d_vampire,healing_role,capatain.america@avengers.com
angola,d&d_red_dragon,attack_role,capatain.america@avengers.com
angola,d&d_red_dragon,defense_role,capatain.america@avengers.com
angola,d&d_red_dragon,healing_role,capatain.america@avengers.com
angola,d&d_hill_giant,attack_role,hawkeye@avengers.com
angola,d&d_hill_giant,defense_role,hawkeye@avengers.com
angola,d&d_hill_giant,healing_role,hawkeye@avengers.com
angola,d&d_treant,attack_role,hawkeye@avengers.com
angola,d&d_treant,defense_role,hawkeye@avengers.com
angola,d&d_treant,healing_role,hawkeye@avengers.com
angola,d&d_werewolf,attack_role,capatain.america@avengers.com
angola,d&d_werewolf,defense_role,capatain.america@avengers.com
angola,d&d_werewolf,healing_role,capatain.america@avengers.com
angola,d&d_yuan-ti,attack_role,capatain.america@avengers.com
angola,d&d_yuan-ti,defense_role,capatain.america@avengers.com
angola,d&d_yuan-ti,healing_role,capatain.america@avengers.com
Country_Code,Invader_Species,Role,Email
angola,aliens,attack_role,iron.man@avengers.com
angola,predators,attack_role,thor@avengers.com
angola,d&d_beholder,attack_role,wasp@avengers.com
angola,d&d_beholder,defense_role,wasp@avengers.com
angola,d&d_beholder,healing_role,wasp@avengers.com
angola,d&d_devil,attack_role,ant.man@avengers.com
angola,d&d_devil,defense_role,ant.man@avengers.com
angola,d&d_devil,healing_role,batman@dc-world.com@avengers.com
angola,d&d_lich,attack_role,hulk@avengers.com
angola,d&d_lich,defense_role,hulk@avengers.com
angola,d&d_lich,healing_role,hulk@avengers.com
angola,d&d_mind_flayer,attack_role,capatain.america@avengers.com
angola,d&d_mind_flayer,defense_role,capatain.america@avengers.com
angola,d&d_mind_flayer,healing_role,capatain.america@avengers.com
angola,d&d_vampire,attack_role,capatain.america@avengers.com
angola,d&d_vampire,defense_role,capatain.america@avengers.com
angola,d&d_vampire,healing_role,capatain.america@avengers.com
angola,d&d_red_dragon,attack_role,capatain.america@avengers.com
angola,d&d_red_dragon,defense_role,capatain.america@avengers.com
angola,d&d_red_dragon,healing_role,capatain.america@avengers.com
angola,d&d_hill_giant,attack_role,hawkeye@avengers.com
angola,d&d_hill_giant,defense_role,hawkeye@avengers.com
angola,d&d_hill_giant,healing_role,hawkeye@avengers.com
angola,d&d_treant,attack_role,hawkeye@avengers.com
angola,d&d_treant,defense_role,hawkeye@avengers.com
angola,d&d_treant,healing_role,hawkeye@avengers.com
angola,d&d_werewolf,attack_role,capatain.america@avengers.com
angola,d&d_werewolf,defense_role,capatain.america@avengers.com
angola,d&d_werewolf,healing_role,capatain.america@avengers.com
angola,d&d_yuan-ti,attack_role,capatain.america@avengers.com
angola,d&d_yuan-ti,defense_role,capatain.america@avengers.com
angola,d&d_yuan-ti,healing_role,capatain.america@avengers.com
Country_Code,Invader_Species,Role,Email
angola,d&d_beholder,attack_role,hercules@avengers.com
angola,d&d_beholder,defense_role,hercules@avengers.com
angola,d&d_beholder,healing_role,agent.venom@avengers.com
angola,d&d_devil,attack_role,ant.man@avengers.com
angola,d&d_devil,defense_role,ant.man@avengers.com
angola,d&d_devil,healing_role,batman@dc-world.com@avengers.com
angola,d&d_lich,attack_role,hulk@avengers.com
angola,d&d_lich,defense_role,hulk@avengers.com
angola,d&d_lich,healing_role,hulk@avengers.com
angola,d&d_mind_flayer,attack_role,hercules@avengers.com
angola,d&d_mind_flayer,defense_role,hercules@avengers.com
angola,d&d_mind_flayer,healing_role,havok@avengers.com
angola,d&d_vampire,attack_role,hercules@avengers.com
angola,d&d_vampire,defense_role,hercules@avengers.com
angola,d&d_vampire,healing_role,sunspot@avengers.com
angola,d&d_red_dragon,attack_role,hercules@avengers.com
angola,d&d_red_dragon,defense_role,hercules@avengers.com
angola,d&d_red_dragon,healing_role,smasher@avengers.com
angola,d&d_hill_giant,attack_role,hawkeye@avengers.com
angola,d&d_hill_giant,defense_role,hawkeye@avengers.com
angola,d&d_hill_giant,healing_role,hawkeye@avengers.com
angola,d&d_treant,attack_role,hawkeye@avengers.com
angola,d&d_treant,defense_role,hawkeye@avengers.com
angola,d&d_treant,healing_role,hawkeye@avengers.com
angola,d&d_werewolf,attack_role,hercules@avengers.com
angola,d&d_werewolf,defense_role,hercules@avengers.com
angola,d&d_werewolf,healing_role,rogue@avengers.com
angola,d&d_yuan-ti,attack_role,hercules@avengers.com
angola,d&d_yuan-ti,defense_role,hercules@avengers.com
angola,d&d_yuan-ti,healing_role,abyss@avengers.com
Country_Code,Invader_Species,Role,Email
argentina,aliens,attack_role,nova@avengers.com
argentina,predators,attack_role,nova@avengers.com
argentina,d&d_beholder,attack_role,nova@avengers.com
